Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Rwanda,0.5086228463699793,70.70690011787401,10.986426406302119,11.908749490366077,500.0,12.623041514445383,42.858365483154984,8.786960076291813,77.85167407659509,57.20035461249684,10.607599597901839,41.67597772853967,37.35396051588182,67.7266553371365,63.915819579319766,41.307019768767105,102.43898736051098,16.089751725887016,18.37096173852255,41.9802076818908,54.56390432850915,105.76584757623768,62.501828455199615,42.54685173462995,15.276746517376601,65.88808482549851,77.80695900095577,22.06195589109134,78.14481797256961,99.29161318656992,2.1185830070766585,80.05315255810659,43.315523879689515,89.52946253526378,60.031776315402695,74.12472369030286,54.06365076467983,13.370040847086468,2.1928936471371117,33.03091487097238,104.21918088654826,7.843071748627409,79.54794623019242,55.48933160069063,71.31146853309504,21.62980288120869,10.903745834258132,22.47427922445334,8.498052529699947,7.439296615001311,35.5628972161252,67.77230130099868,49.5344658469185,12.249033871858273,92.20067920889478,85.26256550675367,38.55249610892979,27.359976637645254,78.48850116591176,57.47423991707052,39.46991940858527,86.87659083712035,60.56804893355017,-4.268532548540605,57.9711021437527,10.90727789095332,24.350406589533705,61.13860709164371,19.979198648124573,68.02881910725522,21.561071144968267,24.331681228109577,71.14378028054392,32.48315763399991,30.46000583806212,39.784881055340406,34.769051771891924,83.83343993039708,48.941130675971095,59.80902617165306,16.11930377850664
Saint Kitts and Nevis,0.6632665587122029,73.93835737881204,11.636997955945933,15.426128847518852,2964.201549475606,11.232307823412711,49.60290778198137,29.453703724600345,109.1446704506053,113.15712148880668,14.397189288319638,70.29886696403184,13.613500978586536,65.63814847414439,53.16229637086324,6.073900015772683,112.66795316367532,-27.19633015295239,26.89465684864365,39.70404413054121,38.4067406703537,87.04235217799868,83.2798230107336,5.59678191040279,-14.644787748837366,33.10228926698521,102.51936990721579,12.34625178990898,76.89099646848344,96.35735057636712,16.006793735759253,29.77138554777902,86.17778060668702,93.04599422536755,48.51000618056838,82.09908843270449,81.32617705910505,46.63532905045725,4.749918800673463,72.97673403144336,84.28370409873654,5.3074503677202,73.81739377544334,58.24926722738512,58.660263807378826,37.22996077893594,3.3695865604056507,23.396966552266584,4.68207107757506,-0.1751303050676185,10.221632846305823,74.12457410319321,22.560568107208518,-0.35231847999041577,85.62462721867406,104.22358483153951,-11.032088417167579,26.88911951930259,109.2019291566209,63.624626798042435,39.817813298281315,102.77024614760008,122.63779540488136,4.4644467002508605,73.13772955509688,16.871757440449123,13.763050610983683,78.61426054727781,-9.494153895612996,59.35754244469538,74.58834143834288,39.608459555661156,92.05293946696136,25.2635665356858,32.45227680589616,7.9887800177193355,39.78438786148499,48.20458168561085,44.25375612395571,72.07564218757838,16.39076856204143
Saint Lucia,0.5395533351845648,70.04699499953121,8.573688798525819,11.692439588385135,1714.5778783286728,8.312744204926197,28.315260225837505,6.218749990730814,80.80971917036041,60.52380589294925,10.82915032204938,76.1001906834983,40.29503963795374,51.460711415093456,56.300239921452565,55.29336859443907,85.08119079541429,53.74266587219752,13.97713711125159,21.369470805777002,54.843111834142825,95.15421668914402,53.229203358406785,11.025549945594026,23.826693687635853,40.3309741413919,82.54763110064277,41.836827307652186,89.78666141405694,75.39769866404302,-6.9534265092897805,64.40240936226101,72.94361995965684,69.98365919953031,88.46343276057061,89.22095517732117,46.49178479134871,71.10715875297406,27.661238511691284,63.353648174341195,73.10393561059013,-4.117870151279675,56.3633293752854,84.86317821299075,33.618007201451725,49.97049214700249,6.53583903501049,6.499805990596997,19.38676112182403,32.127871861017525,24.430383044815088,90.26485463833822,22.273064212933207,20.221895246903664,72.69062824403561,99.76637460679802,-7.983530245317446,17.103183561603565,69.67219609112307,68.87066317543946,29.52159873747101,78.98654135587091,96.42293448608194,11.413963052730736,64.74654599736104,-5.2789539957599985,24.280804788772087,76.05513570114326,14.938501697592422,37.76449940679885,52.07008480007417,25.382480532703568,66.42390663033905,59.51776333586869,31.21618190590755,51.39050928308578,27.91471815937637,52.02124915352524,53.53025663643561,76.64662360278271,29.78297212432708
Saint Vincent and the Grenadines,0.5294495114578046,67.27133118649293,10.46488183191524,12.70584418847996,1639.12796594874,11.460994933779602,17.189299701920348,16.2911679037003,47.97394736614626,100.28532288973516,42.252853656495645,31.37997324837837,33.80104571586838,44.23630780864282,62.77417696406803,33.16968194285759,89.91541682786108,39.78621188772924,29.315925310107872,26.47055885761629,74.17320109929915,63.43758937679699,63.82492875235523,38.98509163572628,11.321912725980681,33.7830509695256,49.71312032001765,18.451728882933605,78.69566216783177,38.34612697174049,33.31754808814247,44.87009204332341,44.33030591765572,108.99179920760125,50.69943714303398,60.33209230739253,62.598391869027715,48.64452164959471,49.365571163509955,37.21547036361795,72.69063599720232,18.683203693986876,101.18874628692618,57.076272825616066,91.0361167331944,20.68092440691151,28.168558282908002,3.2557682053691437,35.411570235380935,3.212521948372199,-3.9721836563059227,59.73077704066585,26.662416953955137,3.6620193352552235,65.32020336340432,70.35107111199872,20.521122537983707,26.04274444821387,87.19071004325968,102.01650929025726,49.63250555950657,64.94187087355921,88.26373768157,15.117822059277913,63.1667477705029,14.308180354541562,11.4340453328632,55.384023800329935,7.807648182832892,48.48378745030942,42.36647988070425,26.117390984187523,81.96749397332587,31.65146087175686,8.346528589549118,46.68978834760867,39.19078855572049,62.34055660832114,69.94363259500331,94.73045433828165,44.59225002043468
Samoa,0.37323877683335566,64.8168664890721,6.46403490903621,10.224575936871576,500.0,-7.972840892467136,76.13576703439607,37.84971465795828,64.78334536185939,91.4310334830721,47.11518700565257,60.47587018556946,63.92106284470777,27.1622683248879,74.20954373982038,60.47372003766454,85.25734831771598,25.64218903359071,35.915716305213124,13.501019501891761,32.17702970948648,58.309082114558066,75.49921312736157,37.0245693566918,-0.7812250489620958,28.153343862047578,96.53903756578475,44.930548140998035,70.04776816873586,60.73492160700539,16.183184477520875,54.36543434627824,45.75208828536375,66.71058263537213,70.13765886558853,67.78313227367863,69.41354339651393,53.272327127871726,39.689378337554245,60.94570598208365,67.33690074758285,11.884047569410814,76.72151474961107,71.81166208993479,63.03529823210932,36.079269691138286,31.37360648094145,36.197717834990605,16.424052249166067,25.636661137954064,20.490832801107178,92.1873852737522,39.156146448855885,-6.762403342105369,88.99104380147693,60.53550100022643,24.036588310870336,70.64985048207456,74.01830168720386,67.19805509654256,54.57929027339785,68.20115069631642,51.04061592002504,42.34050757160526,68.55081407031692,31.224122208540404,23.360951449930198,67.85521335584086,24.65589483995344,39.18091070828359,58.94890899838496,27.650179242279492,64.12094919453908,23.83732086262961,40.44398843119063,46.16876238072027,20.990171441594896,69.66587587602947,49.1872409404057,74.89701053774127,38.275790223465556
San Marino,0.734025530407335,76.79436758518688,10.873929926992087,17.390805729197332,3717.6469313433795,8.679386560438324,20.834301472248384,-22.681725200590932,108.66529125342288,81.8780292709611,-21.873118833038674,53.609955035873895,2.94876804644489,68.22781318709647,72.74245530553063,11.463445240052039,83.0203386308294,13.48000024235209,14.649129268795335,12.627145411853409,19.222561648565527,122.66081838270745,78.71219574944888,-11.238829259957392,5.4992209419468665,25.932299077166256,105.10450244776723,15.278150521158075,70.91499855675616,122.30673372797057,-12.311582651806859,68.16105899856014,53.48735055321356,73.61637286389839,48.57857285743853,115.17353716450592,24.8079632224059,47.052927076660886,9.71623141103155,75.62923303148784,80.0045893477442,-4.608970161595693,78.21733828020649,51.59410984449772,65.23012874897702,-2.4451543535253606,-9.224227982618189,4.7837616692888005,1.3127388428795257,18.671775072783866,10.989897317255213,67.9046155330089,33.77150647033386,1.2825164954254973,89.18868254215144,115.37521751675078,17.87092648938234,44.15203479072176,77.38200269660199,99.26673794500482,22.68385190274454,75.43082261833204,83.71919700394913,-8.973535106368615,73.16993972006253,9.385354288785564,9.47798759869783,59.5449117886421,-10.772310474843252,68.88458108645071,60.487441892130775,32.57903714658053,68.09842831442852,15.207513712017438,37.48490791176902,48.60037986820759,33.26802044164973,65.38367765041224,63.76837559803676,74.74114865107963,12.049790578564647
Sao Tome and Principe,0.6666877846341828,71.91381654634142,12.06267313617294,13.659915189840664,3666.3358204158885,5.183378406917974,51.46959213044437,-23.102486007052466,97.94641041230594,87.65465753031435,10.6479026665111,58.9248599981006,29.95194899561963,38.319985821526146,61.18554606900688,52.25641993918836,113.68003631108101,-1.000947102422181,-1.0552211531619236,30.608431379064257,41.69373828774863,91.23401570700119,61.8724140558772,7.337626554886931,20.151027800484307,6.682314146623423,104.39788177680619,-5.9654926412805125,79.82723366958608,75.38768774039784,-14.132223957885557,65.1924469696896,32.8139825497309,116.44402538734546,63.199418435873085,100.60653516603912,43.31147196403783,45.48002639023537,-0.9013826711660649,52.82622229321596,96.1660356023899,15.498747100350982,87.8875463036427,52.70019618268699,56.58235055335665,13.618634407649829,21.26193891955051,-0.8197435987981407,16.85177853102803,14.358398900114508,14.343255225814822,76.74591348440185,56.55143234102874,-17.91731928056074,92.78215032914031,101.15233812981937,-0.9182725198652406,48.55455726110257,94.80185629197166,86.23601004520664,34.37232752862818,107.43617127338304,72.1487982689938,-6.637977384248316,61.69980547366501,10.974921048909252,-14.605157161332215,61.828351636736485,8.738778235378192,56.392778005841535,45.741978303414406,49.394133338335536,90.20796202671421,5.210808256222993,32.57639236618577,37.02914557803898,11.915373438206984,80.8142651254065,51.91995318777429,92.73400191871721,31.42852960021677
Saudi Arabia,0.38243161328749326,59.8097632411987,5.661961682725514,9.461672494482396,500.0,36.28068779221536,44.11590795054283,0.33220267500251666,60.2087995145594,58.549069269966466,10.686812403484343,61.03616483850242,16.09220092289934,58.194414809899,51.069160999521166,47.278278453943685,102.11739649018367,56.26163622907684,48.920689372825464,54.06975208615423,60.74980676177437,98.44051087666074,38.12829646748728,35.96377152062439,43.44860143141092,73.06990010865175,70.28694624713826,26.343900623219596,83.64052873277723,83.09609801533261,16.872005079345406,53.513404968038614,59.82546489979295,69.12164271001446,74.31888400840161,89.25099023183299,67.57274465260829,57.965836688708606,23.900368630196436,90.86394389805625,78.62802637301564,34.5172615822905,95.46655052829644,34.295593015097346,26.19762309984544,27.41115727388301,17.74379257520865,43.33205031839052,1.9129518438483082,34.00756859010019,36.8004172943755,60.35668391948924,62.194056995372954,6.340731450125137,60.26231768515824,75.02058136886649,41.98998618364911,58.862097813716005,67.37108928615567,83.13172429396889,46.6174040677367,81.3946804580025,73.01092089285078,29.0096403984936,50.02627062330515,33.701246729754665,3.983470842034105,49.390800676633674,29.581157119222564,46.32573425043983,34.72241153485944,64.13036380768965,50.18972909604242,52.91642291480125,45.97047546878064,45.396550174206304,40.950235005951285,46.68738084146704,93.62991422613693,63.12981700446154,47.199859423804625
Senegal,0.5255472724690652,65.95301432785358,6.918336961829492,11.471400677281721,873.3737892049388,-32.86962329590564,45.038999214886054,32.13294529059421,72.8627069954368,81.31684663585084,15.676267018627144,50.690962301831874,0.14302805076390968,55.343884051352234,65.53299648097064,38.5767655342097,103.33578330421929,52.109646431185475,56.4772344122492,12.26916130796991,27.068386526158704,85.43780195299777,69.5356316037748,35.31286691839182,8.892468524099215,16.24711013842635,95.60700634489962,11.56066391424573,64.58456220977028,94.36959197009536,-12.197070168240142,49.755028306562195,44.94899553294216,77.55537834307441,59.2060127507345,76.49504535865245,41.78677767729054,47.67267422650523,26.85025769759006,26.724816070878497,102.98367551866019,12.09255098026295,62.877658438053714,44.67902600948637,76.558767726733,25.83359450568922,-2.497266822196984,8.970413742918211,43.5598379366035,6.699205024223019,15.141181044524586,71.88026331661396,48.53532142191559,9.838664415400103,57.655527760587844,89.77584623751986,14.277424594903458,65.42428430503847,107.0878644290362,30.570524074779588,35.7531415477695,84.65842418536738,65.08297253884928,-16.525678566046807,67.25128086279447,0.45024966994817106,4.414439663771191,56.19906421558974,26.203216446767925,44.45886844485523,62.53162239826686,27.474884007113644,71.83304670515503,36.737138004378934,39.824245540626634,57.79224176712865,42.787973044737335,41.97870330131377,80.1190739101868,89.37651579655687,20.98630941876901
Serbia,0.9222075081589918,80.93885732920229,14.929982184127368,17.08554095847547,26125.117147800658,12.142953518310094,34.65669067648005,-22.86311861194317,98.83691179584478,105.98993808852609,-14.244955912080883,53.901361990457396,-25.501187303952943,76.49866922802687,92.43783268452052,18.90861101383055,94.24218995509256,6.1131258795809345,3.0470005599757144,7.450835179473636,35.03415511583865,86.61538418686358,52.41794249199263,-8.011886053669159,-9.99520690817696,7.786421711114468,143.56196935058614,14.092582432017153,95.54358574747748,93.18842229385785,-17.155787984870813,112.82710307564908,68.72005665147618,87.87091044646138,67.19985005297588,100.66423834316605,60.21378462901273,30.819184124431413,-24.86930051054133,64.9447016323276,81.33107230195743,-42.46044798741437,96.50604964995509,68.10678093426911,50.691253895552826,7.720352670790511,-17.38707538345387,-15.918773512626174,3.7990682755003036,10.99382687603513,-24.12486318565479,91.81485690134313,27.361431814138598,-21.906133644743264,90.09092084050087,106.89100985716159,-5.175907251217431,2.217631278166113,106.80900582449809,85.03796458338377,37.41513383162494,115.65565365460677,90.82056273323869,-23.484456893125653,66.48225564731048,-4.230336580249542,-13.439015666135198,85.77894435951188,-5.646552924477767,56.67475666930639,46.91254753543233,61.83571004774326,89.0221996527035,28.469879671465236,9.178177219393763,39.19156272787021,18.61911240864287,70.56806557255905,59.43875797776779,133.56461557412226,4.883241826954368
Seychelles,0.5009239911201926,69.85621432470029,8.539702816178718,13.7794707921858,2253.8001771864747,10.327565737397194,35.9058374177757,53.291622976746666,69.93281737149218,94.61724859264116,-1.284395433432337,58.13688438643279,33.64905337620711,54.32940098408606,89.66529833543007,27.477114645258833,54.630144807194895,40.23782814050677,8.728852521835044,27.596716530602414,62.139406780682265,98.27694127215712,60.98841014180231,-19.690533093775436,16.985886792701223,28.87471197447668,74.84528274390209,12.36349064511758,60.956849484329894,59.047680885899794,34.48285978266284,93.4645294080924,38.38798984305537,111.06864420702837,62.50416079090088,89.9379176694803,40.79245322329279,30.189141292288404,10.34173780414972,69.96251935973399,67.19854651252952,59.07574247482373,52.69284571621746,55.65495013379521,67.19185133199987,32.7207703622494,1.1222629857525632,14.245599795320942,-10.37409091111422,14.767789022546097,14.165186152729461,75.59809433897783,22.811343860529412,-9.464006592749875,70.4944598748082,89.01361877788244,40.07767858765753,20.030361463683114,89.46317026430242,91.11955622972799,69.22116901469917,45.29186240205591,64.11687787007831,10.001598610792108,52.75696707033554,20.641440617638835,42.00703776974033,59.89195759960096,41.76843691169162,50.5470664591935,56.96320195796664,23.838275948450995,67.94561473237648,47.33866744206799,34.57369480838109,22.534074624310904,13.618626016240086,57.503908655665754,61.22735247025701,69.41887571393598,20.276147091657382
Sierra Leone,0.4412837694174705,68.55065148129012,7.864054480964272,9.819039079730405,500.0,33.518275170086405,49.628815281429816,10.631721983961722,45.87166156946836,98.65722403890621,34.64479737885149,40.408121171998204,31.246058630320785,52.863481404805825,60.832324071329126,51.45075419364606,90.7414284679203,30.504388315854598,27.905784687089472,11.326504947305327,18.097031037310842,71.89281868713823,80.17236432177233,34.96445059600096,42.59580854456602,56.52865991826582,106.60570674100889,46.46429516416835,54.26896859204439,32.564685104725626,18.97093850290238,46.181819044893764,70.67436425956151,61.45061297562738,40.8348180993221,95.34308269811928,45.22807597354309,39.33149767703819,20.033713528902787,65.54131720147028,89.7103773968253,44.63578608555445,68.96291288894781,69.025847751819,69.48507556036508,30.945057013722817,31.87493008885349,4.2031872474813845,25.000570610572385,22.19629519664486,19.91613468236361,55.52087496805995,63.49145693227027,18.75747591361999,74.93388982125727,72.39572927956661,17.291374434135015,27.794495048522563,61.6626027115728,60.375197253440234,30.304926958803016,81.3676992052103,70.74776250411958,2.731746746122184,51.1787827094838,26.108768660410778,18.29585272415803,59.522192884829714,54.03165244115468,66.20275678979388,60.22436657203315,56.48259384272863,82.26050107518435,25.41388185061544,42.094352402087324,46.42186535422693,16.394357162625568,65.77331332909878,36.18798985646744,83.87249885294341,41.77241040482718
Singapore,0.6583552389748647,72.1633976131717,10.197195267246265,13.71737841454299,4887.023413804087,-14.98744217244083,32.48435151770766,6.661471493021004,100.71609261025003,114.20448723110111,6.4535390763408955,43.73349291737967,10.711842832307397,72.62270621489654,70.09451478430577,27.40353105132112,83.5195063643803,-3.0592395542869113,31.23406394454836,32.40875991324523,42.475019848001935,106.3434111297289,77.58254600180652,-2.4455031353968266,-6.543458717033765,31.13242463725201,103.12355630004105,22.636852963780175,81.58880994022294,88.74951121476413,-9.732208092584997,94.04081994133495,71.25288291447626,96.81683099048152,43.36210041025815,53.45732105772298,44.341109986981685,44.367198184916376,17.937393627699773,50.17383532973391,93.96857555017681,13.767261853579669,90.18819575874325,60.00196364749851,66.83211227303333,-1.9074992071546362,-10.67344503054641,3.7540385209680025,-4.074694707107014,19.349923081617483,7.691157016017591,58.24666119587796,28.825405167328224,14.177615832540056,71.84598159016485,94.96517876243746,20.61447968106046,27.811698542003548,98.49711536059732,104.7106154338783,8.719031457946077,63.97634205048945,87.39050111369835,15.932321373195457,73.58649916279363,10.25711603064569,31.62879637305268,39.47054089578891,0.8883834320429997,6.388352098491762,71.41926962320478,24.5976561168699,84.54622287424576,8.417927664758036,32.09900876162033,20.527686606665462,50.43733880072415,60.97276490437035,56.17360609426529,71.41495721256477,20.467347601675055
Slovakia,0.9709597860896785,83.16776180759615,14.383983851781762,20.851123085717013,44429.06308726145,-13.648383518012778,51.364598625296736,5.132119359344983,126.7608728350854,105.38208892641323,-22.99127096937466,74.96964415903129,-23.94802404319362,72.19970301269132,62.416624794731646,-15.937014846595936,120.55967199800945,-4.858953258149413,-8.80239612399474,0.11405365269616397,25.594615415955648,118.01824950149651,47.122929066255615,-30.61168214486053,-22.431734752874334,3.310588111321838,106.48934707013389,8.994980779183884,101.07231866014452,79.7921369416164,-8.651160888979057,73.96037133563198,54.43807619445463,131.44296750224225,84.64158156623677,78.54146616251916,63.75561913236138,30.002052087832276,7.59266537120547,50.420593500539866,111.45919405249941,-30.72236122556488,78.9092005864702,55.45458353874279,74.48168119418618,-13.84703401268829,-22.510364593854717,1.030255933927819,-23.223952280461937,1.0834301462684621,-32.26407279765375,124.55153745150412,28.470195194311913,-41.130253175443805,98.90738780175829,87.71103891733534,-25.653046653705935,23.159112672085698,110.06566745113733,113.95688727071116,31.287756104157708,99.49847287226784,100.36548275541105,-39.562202142920256,97.04825846191662,-29.312501789009772,-13.610643861073925,61.84814361410328,1.0691130442183123,41.12756074790035,91.95788313057213,15.437756125181984,95.08348830086513,8.798157873069876,6.4540741889356745,28.790966225713223,3.8792194883498397,61.688832545530715,54.84246739138821,96.3892791163104,-16.279597181505352
Slovenia,0.5024948210522453,68.11056484877352,8.074322770847813,10.28681008989771,1284.6611039616514,-3.4976646665559414,50.17898553381936,44.90001659090936,57.190469123411866,79.88725251284984,7.863584792357429,40.416597305921094,15.141797618901023,63.63020685844282,94.93744397722716,14.388308548789055,107.31456677439388,26.785030321373863,22.410485532157914,26.872212706046742,43.424724190380786,61.85858276849761,67.22715697967777,-18.543041520335446,3.6011320850692883,54.24813830404868,119.16972485369322,39.9959601070848,104.98989207036713,74.38523202949902,19.9586137457434,67.43886870864677,63.1711856250416,91.38988855942536,56.05017893110179,94.62413344446966,55.20018273763974,46.81937271864599,19.311983702810245,59.13450051739339,100.4166096216064,12.367386058460603,70.80661711295149,87.78337792843459,79.21331198437441,16.046710813913112,27.46536921121689,20.488665526447484,20.446938781181657,24.244028487435685,10.951784962786355,61.89066607753874,46.08383165909778,30.684327550815134,92.78249616486012,70.9257501452948,19.02410852270895,31.737815373397027,72.6632119154602,64.54302451098768,40.041504471354585,70.99735000805777,100.7144562442532,9.85735103121629,70.29970438778169,-0.9293363211674794,6.276612031300864,54.91258937199399,48.865605092316464,34.09632914183465,58.822043143495215,27.702726156371668,70.83882452992762,15.9870905679753,57.398956914127446,42.25934248836908,43.57122899698001,57.56471086855792,68.3101222756147,75.32247901579794,32.70195486284473
Solomon Islands,0.7734453948657034,77.09488183844607,11.428797202999744,17.131477887138637,4650.986517473013,-17.379283914830566,46.14515113344279,26.75561076454585,114.7836333111076,75.58175349616204,-2.645015926446284,71.76735245150387,12.347034765475897,70.71931442057225,53.38076242448419,18.19219791655724,92.92110605100768,4.403080939116812,15.61978175132743,12.133425956980354,47.65948235216524,106.34503955791246,67.10061883588196,22.10072606759585,-23.882734631395188,38.543424241251955,111.26135333558486,33.91693622718519,81.77449643411737,64.7197146129327,29.92536713181815,72.91028247432877,63.213400593690835,103.07627570265953,79.65782182763559,84.29994724377839,54.832954511633616,44.43409465713461,24.4565884393354,66.04174318881384,83.27241099214626,-13.453193690446582,98.34681195140979,57.147803151166116,51.99978214066349,6.120672455037308,-17.06469084893743,-5.231709531417955,12.175170898182927,-1.4569232583914484,-5.295073416548327,89.96473475287313,30.41171725611661,-32.51275067039887,63.56577787592335,87.93364441946657,-24.60176635546714,35.50017343245146,145.3146371003958,75.66869097509698,34.89853147378379,99.44214937849034,104.83484618440478,-4.253576902932956,86.51869391312508,-31.179429369662387,10.37614234222631,50.6958748966651,14.373539502443911,63.76701251232794,51.72183692835034,32.08813193562578,108.33957076404273,20.271767108443825,18.566791091195558,6.329358607630283,24.215100421798287,63.8065878369265,47.07649124718335,85.38883641238237,36.34173331184229
Somalia,0.8298203576570921,80.90558068594638,12.405754427173436,15.864101377171696,10785.849505515835,16.45855302256254,28.607871829810204,10.01042519887249,97.94251594172172,92.45041979459161,-2.6128113852992527,69.5696214719694,21.434252205255916,41.6438497974503,93.74890346905389,23.514647938030492,100.9588147695141,5.114991681268862,25.67733433844292,4.806692379828171,39.37822734398672,140.75122091438158,54.37779341901639,8.896807206688159,-2.2294536271986445,34.02067252867995,119.57096454376506,16.93072690238639,90.66781035640545,81.92780397088859,8.834627543346421,65.70222791779642,85.07652529127039,82.37995256710288,87.22258291969881,81.18026268792175,91.20667110857869,49.45871361174739,16.324201596036737,63.11989768373933,91.02015044977111,9.625102533363751,97.83523387392171,76.625027781313,67.3656772513678,23.22619471210502,-4.324060467952187,-12.183866644721789,-14.474320421969061,2.3793171076904827,-41.531794618155395,57.510418010766,45.259142888950066,18.34124474737486,59.72453168574759,95.97806356128218,-14.354782217937682,31.443330695307356,101.35346551437945,70.43311762641451,45.71554788754033,95.81916286679484,84.0327576357687,7.375883092510804,73.86303633402696,10.801503869513638,-14.615052085658924,64.41524970979552,6.505724834145177,59.70048861501715,83.56935582427849,40.32621021807907,104.68736131623818,32.43168198339163,13.287948830065858,23.583188679094206,5.370014075921933,59.77392971216528,86.70131367330677,128.03048007822144,34.90206038300367
South Africa,0.4997116527152118,66.44353165785819,8.082800246480053,13.242081179972976,839.8251435876684,9.652122013571507,38.15328440399931,30.364475653023142,98.17820914037655,97.31543631424995,12.757577959522784,31.719044106970546,25.38527222994917,70.19047046397456,60.281730204259524,30.401704216697897,88.24827327680734,23.574658864781153,36.11743033925909,29.809257949827217,26.455772770478106,92.20626888011559,69.16694140075938,20.70132994788914,40.329052150847396,46.249758412683015,81.74427986479145,18.699474780267764,56.19192381346668,72.12833324592047,22.651995708626522,80.17298605214428,42.246192320222484,72.72405228680066,80.29437940583477,56.03168668774693,78.25988725481893,61.38994896381515,23.043271635394863,68.05949785651954,68.58688347252783,18.207810331439994,56.11936802932885,49.50999765271426,55.5949671617847,6.941401581586131,-1.0285895978953903,18.9775688598381,8.59549864069556,24.06172895026311,27.621543507411907,64.85017186949344,43.57823623138118,5.640873417956733,93.66649358649705,67.17177281365295,-0.06903442983015395,27.663970387477878,80.93810704631017,62.016546698955295,29.570566799601693,95.70752664023725,82.45140694654256,11.948149943110295,67.13313082251176,31.425121476119838,17.051190358649457,52.04732064852193,-9.99928597194614,42.36565232850022,70.95614086292477,48.983712279478986,83.4935832394129,26.67228982570648,39.72517747223573,39.17146571305765,24.202180221858377,55.593669229849525,56.14565133806509,70.14235101413962,19.55251854186633
South Korea,0.8087762996254715,80.20545646245348,11.685508124112394,14.770543106966684,10224.60749132289,-7.4117295367310305,18.74561726551477,2.2466210661638613,98.80211938362251,127.38912976617108,-49.73005781755564,52.14696925614764,14.343756753869044,73.49224718332061,66.51970541045324,37.93881019116189,85.723565389903,8.236712141482826,20.959088793656782,14.258456715229734,28.900768235901804,105.4791127818529,65.51194902816518,28.89420428455105,-7.504743589200778,62.46962768265551,95.97191099361984,-8.546352216322187,99.5535388305389,89.02469338306116,11.89454271079319,76.83758435725036,60.231892246878566,109.25348921820165,45.61611010027954,81.88457921283106,23.784439048221856,38.46179897196987,25.011677540322218,38.69620798971672,70.44000266431672,-19.59052954568108,93.61489396546689,69.591202351121,36.92684923716628,3.182043328333684,-5.291422962434467,3.0045751729694032,-0.44588705695068853,-12.660017978893787,-3.969938189147328,78.91504305128393,43.380361166696886,-9.626080561252444,68.47179913410012,92.2823495908389,12.961487580907708,-1.2353126040169577,118.7483395561604,66.24461777190334,24.26508579932701,82.29273410792494,84.10740694769451,2.712200038443889,99.07182453234942,12.496793029949906,-29.47144024792219,64.93288031518001,-11.24939406013258,59.88121562983996,60.99811474215488,17.932797021507483,93.21418868004444,18.576329563770464,27.643027166645815,19.490094729806348,46.677994860859684,57.93087063142536,48.49383579629183,98.84613448166166,1.9034548443838446
South Sudan,0.5817033736131295,69.88116848072002,9.01697465763884,11.553784561559409,500.0,19.412474239004318,35.04128785886586,20.936802112758883,86.72411994710899,69.71618913106133,9.08249774191696,76.76578764252697,15.99328318130608,45.0386203248656,51.69787655726445,-1.0923729082445632,78.3242258591088,21.618660689414018,13.905770447427042,21.041545530661544,61.631242317964734,106.65342198812553,59.178941348012856,29.39415575636056,-2.446731525981896,65.91329150153663,94.17322169322202,16.73905910503547,85.00705180345138,58.44800034760572,10.812970920769807,60.79622588045906,49.391999793501135,78.78370355561114,53.86787969833201,57.88493433406795,45.86841590334614,21.24303899842582,33.51111134245882,49.44547197711641,88.40993438790603,1.346475032876974,85.71780935272619,70.35541645370054,64.73858245147576,34.47784903467389,16.104412908629477,17.24872510702245,18.281548493006646,12.82970508647971,13.39300440966921,79.26135088747321,41.28307245497024,-22.836901121563937,73.37501311839527,63.451079477325926,36.272245260681586,21.727629236642194,78.1888480458442,81.41381865733766,34.052748701601026,90.35652405493101,76.1636555989456,16.397934700033865,79.89145803892455,18.527371509534234,-15.371354238363253,61.69981155302159,5.786342897585705,67.28638946032743,59.640961760266435,22.275392106645203,63.90096391155018,24.372955149144353,46.34818841413725,37.483691659350136,81.61660850224413,72.90836784035102,58.778848352569725,49.84944004313908,51.390546765511885
